3.6312103610016493,0
2.306086745000357
1.1951835790005134
1.2544327190007607
1.1546636540006148
1.1786123380006757
1.1679017759997805
1.23314003500127
1.1634288360000937
1.1994171589994949
1.1886116519999632
1.3926648079996085
1.2650191119992087
1.2598754209993785
1.2166320489995996
1.2814972320011293
1.1727979099996446
1.2950256040003296
1.2641163370008144
1.9264034160005394
1.2238308029991458
1.9103300619990478
1.189576816999761
1.1441630110002734
1.2169537730005686
1.1921507549996022
1.2308871360000921
1.1986607170001662
1.1871239579995745
1.2077724809987558
1.1699179999995977
1.2099800100004359
1.1894291169992357
1.190283030999126
1.2020393179991515
1.4691725209995639
1.168238427999313
1.2276899820008111
1.5311726550007734
1.1874907150013314
1.1400199180006894
1.2157958219995635
1.222274378000293
1.2613349889998062
1.205501518001256
1.232871234000413
1.1510022540005593
1.2069168920006632
1.2452140940004028
1.2093021700002282
1.1840779439990001
1.1839785570009553
1.2889409380004508
1.27310772599958
1.2478589930015005
1.2931624319990078
1.2558994259998144
1.272337456999594
1.3273916420002934
1.3261335240003973
1.2780212729994673
1.2610778080015734
1.316936405000888
1.2827847080006904
1.3117712899984326
1.6061906150007417
1.28279639900029
1.2910416270005953
1.396323606999431
1.6214860330001102
1.3643577190014184
1.350574559000961
1.3467913619988394
1.6566223999998329
1.4177857400009088
1.375524504999703
1.3060701989998051
1.3941321929996775
1.498086184001295
1.5323268410011224
1.2896975589992508
1.3420258759997523
1.3247658830005093
2.1498431119998713
1.3635615709990816
1.7184354800010624
1.305602070000532
1.578359465000176
1.3111432369987597
1.3270651710008678
2.262485707000451
1.3290482420015906
1.3698893159998988
1.3014223980007955
1.6757391319988528
1.2752376810003625
1.6178432070009876
1.3438791200005653
1.7529671539996343
1.3073842560006597
2.0249639110006683
1.3420976079996763
1.3625911269991775
2.048517216999244
1.2354172320010548
1.329239692999181
1.3280959260009695
1.7789701990004687
1.2530010900009074
1.6703894679994846
1.3094260769994435
1.8461848570004804
1.2770584579993738
1.8469876130002376
1.2568975390004198
1.390628058999937
1.9426282849999552
1.3046615269995527
1.3036031720002939
1.2808695559997432
1.9406076859995665
1.291142267999021
1.3008428480006842
1.34145188399998
1.870760543999495
1.2818638990011095
1.7303774640004121
1.318711224999788
1.847352253000281
1.2907448139994813
2.0105206270000053
1.2958168489985837
1.8670375199999398
1.300078909000149
1.7339118719992257
1.3311601400000654
1.354280233001191
1.899693233999642
1.2589387069983786
1.6667187429993646
1.258939654000642
1.771917615998973
1.3577365960009047
1.6970999969998957
1.304764681000961
1.904123485999662
1.3077210779993038
1.7121259039995493
1.3025362849984958
2.031204789000185
1.307291355000416
1.5901811679996172
1.3453080090002913
1.9684676870001567
